	20160321-JWFH8-1.P1-A-11.01.33782	20160321-JWFH9-1.P1-A-12.01.33785	20160321-JWFH10-1.P1-B-1.01.33790	20160321-JWGZ3-1.P1-B-10.01.33825	20160321-JWGZ4-1.P1-B-11.01.33830	20160321-JWGZ5-1.P1-B-12.01.33833	20160321-JWFH11-1.P1-B-2.01.33793	20160321-JWFH12-1.P1-B-3.01.33798	20160321-JWFH13-1.P1-B-4.01.33801	20160321-JWFH14-1.P1-B-5.01.33806	20160321-JWFH15-1.P1-B-6.01.33809	20160321-JWFH16-1.P1-B-7.01.33814	20160321-JWGZ1-1.P1-B-8.01.33817	20160321-JWGZ2-1.P1-B-9.01.33822	20160321-JWGZ6-1.P1-C-1.01.33838	20160321-JWGZ7-1.P1-C-2.01.33841	20160321-JWGZ8-1.P1-C-3.01.33848	20160321-JWGZ9-1.P1-C-4.01.33851	20160321-JWGZ10-1.P1-C-5.01.33856	20160321-JWGZ11-1.P1-C-6.01.33859	20160321-JWGZ12-1.P1-C-7.01.33864	20160321-JWGZ13-1.P1-C-8.01.33867	20160321-JWPre1-1.P1-F-1.01.33741	20160321-JWFH7-1.P1-F-10.01.33776	20160321-JWPre2-1.P1-F-2.01.33744	20160321-JWPre3-1.P1-F-3.01.33749	20160321-JWFH1-1.P1-F-4.01.33752	20160321-JWFH2-1.P1-F-5.01.33757	20160321-JWFH3-1.P1-F-6.01.33760	20160321-JWFH4-1.P1-F-7.01.33765	20160321-JWFH5-1.P1-F-8.01.33768	20160321-JWFH6-1.P1-F-9.01.33773	20160321-JWPre1-2.P2-A-1.01.33742	20160321-JWFH7-2.P2-A-10.01.33777	20160321-JWFH8-2.P2-A-11.01.33783	20160321-JWFH9-2.P2-A-12.01.33786	20160321-JWPre2-2.P2-A-2.01.33745	20160321-JWPre3-2.P2-A-3.01.33750	20160321-JWFH1-2.P2-A-4.01.33753	20160321-JWFH2-2.P2-A-5.01.33758	20160321-JWFH3-2.P2-A-6.01.33761	20160321-JWFH4-2.P2-A-7.01.33766	20160321-JWFH5-2.P2-A-8.01.33769	20160321-JWFH6-2.P2-A-9.01.33774	20160321-JWFH10-2.P2-B-1.01.33791	20160321-JWGZ3-2.P2-B-10.01.33826	20160321-JWGZ4-2.P2-B-11.01.33831	20160321-JWGZ5-2.P2-B-12.01.33834	20160321-JWFH11-2.P2-B-2.01.33794	20160321-JWFH12-2.P2-B-3.01.33799	20160321-JWFH13-2.P2-B-4.01.33802	20160321-JWFH14-2.P2-B-5.01.33807	20160321-JWFH15-2.P2-B-6.01.33810	20160321-JWFH16-2.P2-B-7.01.33815	20160321-JWGZ1-2.P2-B-8.01.33818	20160321-JWGZ2-2.P2-B-9.01.33823	20160321-JWGZ6-2.P2-C-1.01.33839	20160321-JWGZ7-2.P2-C-2.01.33842	20160321-JWGZ8-2.P2-C-3.01.33849	20160321-JWGZ9-2.P2-C-4.01.33852	20160321-JWGZ10-2.P2-C-5.01.33857	20160321-JWGZ11-2.P2-C-6.01.33860	20160321-JWGZ12-2.P2-C-7.01.33865	20160321-JWGZ13-2.P2-C-8.01.33868	20160321-JWPre1-3.P2-D-1.01.33743	20160321-JWFH7-3.P2-D-10.01.33778	20160321-JWFH8-3.P2-D-11.01.33784	20160321-JWFH9-3.P2-D-12.01.33787	20160321-JWPre2-3.P2-D-2.01.33746	20160321-JWPre3-3.P2-D-3.01.33751	20160321-JWFH1-3.P2-D-4.01.33754	20160321-JWFH2-3.P2-D-5.01.33759	20160321-JWFH3-3.P2-D-6.01.33762	20160321-JWFH4-3.P2-D-7.01.33767	20160321-JWFH5-3.P2-D-8.01.33770	20160321-JWFH6-3.P2-D-9.01.33775	20160321-JWFH10-3.P2-E-1.01.33792	20160321-JWGZ3-3.P2-E-10.01.33827	20160321-JWGZ4-3.P2-E-11.01.33832	20160321-JWGZ5-3.P2-E-12.01.33835	20160321-JWFH11-3.P2-E-2.01.33795	20160321-JWFH16-3.P2-E-2.01.33816	20160321-JWFH12-3.P2-E-3.01.33800	20160321-JWFH13-3.P2-E-4.01.33803	20160321-JWFH14-3.P2-E-5.01.33808	20160321-JWFH15-3.P2-E-6.01.33811	20160321-JWGZ1-3.P2-E-8.01.33819	20160321-JWGZ2-3.P2-E-9.01.33824	20160321-JWGZ6-3.P2-F-1.01.33840	20160321-JWGZ7-3.P2-F-2.01.33843	20160321-JWGZ8-3.P2-F-3.01.33850	20160321-JWGZ9-3.P2-F-4.01.33853	20160321-JWGZ10-3.P2-F-5.01.33858	20160321-JWGZ11-3.P2-F-6.01.33861	20160321-JWGZ12-3.P2-F-7.01.33866	20160321-JWGZ13-3.P2-F-8.01.33869
20160321-JWFH8-3.P2-D-11.01.33784	0.285662340897947	0.238382594714968	0.279008847274606	0.26413141575535	0.190353543602481	0.352844975969267	0.251265404555625	0.265843548669293	0.257443860178045	0.274378111762183	0.272104537523927	0.298910170970533	0.277406773599235	0.302136347455589	0.323413905526632	0.307903986248822	0.318811507547101	0.345162796816078	0.37154168869365	0.355756940252612	0.354044010408464	0.278691507127741	0.449278348396497	0.842223948062715	0.317678336051511	0.361570631407206	0.245431146438341	0.212779253307641	0.218740737357284	0.219080010488766	0.243114507261622	0.314508356545255	0.378337215424897	0.223259047689327	0.199665185531888	0.30073290743505	0.257854614479756	0.362494957986427	0.200058227078195	0.209361688397525	0.24256933647914	0.229186953463514	0.227900503544387	0.273168704245628	0.185117777946751	0.251027317733808	0.26725100031195	0.31619907654491	0.203503763035678	0.244840781679968	0.228959896164424	0.252982612931543	0.292783666694411	0.279387989861721	0.24326442173402	0.239356426832092	0.292167697025988	0.275017454206772	0.259576304987948	0.324221094486083	0.299825734046328	0.389670430804181	0.244438194625602	0.311329833160672	0.364697733272026	0.234774287653556	0	0.204348782968683	0.229966469122742	0.361704444854612	0.221299734120235	0.18057612505377	0.197483028688303	0.249706540261184	0.186338367620113	0.216536214980289	0.222284388351101	0.356149995420814	0.314112188654781	0.331664550678124	0.211062469770223	0.222203518850275	0.235431634855511	0.173850516828926	0.275001474809156	0.279408270619537	0.238257341813354	0.234802222568388	0.265087747755381	0.269631569600914	0.231171841371305	0.309621012506585	0.296638776882399	0.250975357456585	0.303556942437576	0.310565440040817
20160321-JWFH9-3.P2-D-12.01.33787	0.320381050636382	0.176962053262942	0.271498739179252	0.279359098365983	0.266017051326568	0.414669884616796	0.232830276690103	0.263092292511064	0.256945175430871	0.275695388575388	0.261880478115929	0.297499814671134	0.257512493583735	0.358767748037474	0.346101758170382	0.310735922561206	0.314641569939218	0.338964835013096	0.376151596266247	0.360065488221	0.376238624772481	0.305302258112341	0.455130020768939	0.847138290870456	0.319925234247206	0.35011802457479	0.24943911513805	0.228766898869383	0.238917208624583	0.223537545440579	0.254226631751259	0.30337516628479	0.383674661503465	0.168209878528518	0.227770707806388	0.309958314115009	0.281730496146094	0.361947989088686	0.227713604450937	0.153036775855994	0.249901729201793	0.24596516140138	0.228803807339441	0.277074095432449	0.192857446073174	0.243706665634953	0.273202075944273	0.324651225185703	0.276867564771702	0.244860048938048	0.197250443802779	0.248266367616207	0.275525694540892	0.274935005349172	0.243590995846808	0.241063551744559	0.293879543248901	0.296048805557566	0.249701225848246	0.332927376649049	0.322466742694468	0.397651139041852	0.267370826163876	0.319617289410547	0.376892779966472	0.16423708854225	0.204348782968683	0	0.259609322142699	0.428287227031619	0.243097920069064	0.195227636464935	0.204272714082551	0.269924463510124	0.253718917264462	0.230696535222343	0.231804141073949	0.353011277405714	0.318922437442051	0.329136571531348	0.223849054630259	0.226010525100616	0.22832951659942	0.258293047447684	0.257532537301605	0.274874426711191	0.233929560690603	0.253370110474469	0.247290631330161	0.282096836145862	0.254782865755067	0.322190380423546	0.312844213544424	0.271396630862516	0.313091152989162	0.340403826623926
20160321-JWPre2-3.P2-D-2.01.33746	0.330631964873847	0.285092520115937	0.317422482679912	0.315830134418056	0.328127825936784	0.431628979063666	0.282951586610499	0.308188242907843	0.307791219565071	0.321810346052256	0.324040365331544	0.339767280415309	0.303591070293182	0.412102173765461	0.367886018726725	0.353787252308837	0.347962267365068	0.374549116791278	0.420933968535855	0.398959074046441	0.431852306083274	0.33058004967221	0.390457656976919	0.845692138747479	0.261124065361537	0.319570567837376	0.207099566556599	0.198455911521293	0.249399729803184	0.226584423214136	0.236217817898564	0.318450515987872	0.314922790809789	0.250444111851745	0.250796545112785	0.35207397900925	0.181523535786515	0.322778990673836	0.183836959346057	0.234017530767095	0.248602353134943	0.234364776066497	0.222587108460585	0.27331146262444	0.23045936715617	0.30060524118287	0.30835129627343	0.367038830276333	0.324871267034457	0.289585276824239	0.290926944885979	0.294635998853168	0.337065980290732	0.318617763428687	0.271521008761998	0.305042619100227	0.345595395796112	0.33173377959608	0.298408131813024	0.369721049296255	0.355593456518509	0.420920213411556	0.303731586353494	0.347546121330508	0.318113409567998	0.235377992621621	0.229966469122742	0.259609322142699	0	0.383510567905633	0.20492387628421	0.216286950610122	0.197073140755923	0.261845011190901	0.26492398433722	0.226763912157808	0.286542507351974	0.39979608105545	0.352518574695522	0.372604497808344	0.254114780190945	0.266957209196199	0.275524341174161	0.280100054853787	0.31871757627722	0.324911847092338	0.290481297487423	0.310202928922832	0.31165225799662	0.354373605236841	0.291291389672196	0.358808114876398	0.363237361118701	0.310197476431237	0.355763915187526	0.37166318140053
20160321-JWPre3-3.P2-D-3.01.33751	0.498283947585898	0.440625492630029	0.491812434468879	0.453578708356104	0.401621000123875	0.498558583830802	0.443769548278979	0.461421310255666	0.454448766381488	0.452406030821129	0.452033789689993	0.46773936889016	0.440193900383631	0.476644315734325	0.516402045003909	0.476561113315821	0.498345977639817	0.501143149578958	0.551677072886625	0.516222995761655	0.524310674770904	0.471241739895542	0.500452122369447	0.82852321810406	0.458888297021927	0.443396989610079	0.32362441786452	0.367846182632776	0.395642729690761	0.383596516886323	0.39924010596567	0.451642993887697	0.507280747936459	0.426662771896131	0.418306025687395	0.523531265580231	0.418549105967356	0.343687971940789	0.342469223772299	0.401843805838171	0.423940120976376	0.394138880601735	0.366902156048885	0.450635361813444	0.416480510117631	0.410053647513851	0.395672917185372	0.470724801566888	0.419101328176813	0.435508700083393	0.445685495378234	0.420750804286076	0.473853478662443	0.45616138757749	0.382994674287252	0.440071676145031	0.432927956930783	0.459581268408446	0.422439939313056	0.487938138213094	0.507697866349011	0.527978491115633	0.455536667521874	0.492153437841593	0.492450980076714	0.389782822191317	0.361704444854612	0.428287227031619	0.383510567905633	0	0.332077936896875	0.37589961656186	0.368455594751805	0.414387291801563	0.360680510705576	0.403113037684841	0.406284731398202	0.414438440240047	0.437610586252299	0.483379754685216	0.419382529296464	0.443745987050381	0.444632362493004	0.388940021955955	0.448842491649612	0.447176708175583	0.393596765745203	0.415492183191131	0.406684339774399	0.46100721679868	0.418712979864396	0.498527371708609	0.488292898770619	0.453651329462657	0.47378412734155	0.489105073665095
20160321-JWFH1-3.P2-D-4.01.33754	0.315212942888176	0.260768143908544	0.306470419697033	0.273343870354974	0.286967625947987	0.435995343350978	0.251166730028436	0.292493353349814	0.28418196544093	0.292594954475713	0.300215421861302	0.316751876843159	0.270564108119852	0.405213725456621	0.348909718738909	0.333899644172082	0.341733823619205	0.363777578923008	0.398508302518073	0.381609451364024	0.39833663365726	0.311022436523837	0.394811111341919	0.827371999412474	0.30522976406	0.345886693699127	0.190358250858183	0.160579835065609	0.212697856078648	0.211074877291794	0.212583468131897	0.314642655168276	0.356946425113425	0.240749887280088	0.220675894796609	0.320688592484263	0.216574670056615	0.308664662333263	0.157377586155416	0.19863480925144	0.219078613951038	0.219370381037199	0.183714458872483	0.246308705109237	0.212351393572975	0.277114709987511	0.267118842730202	0.306068383674561	0.296804275618665	0.25492809406535	0.254063210047664	0.255284993448884	0.309009579981029	0.287022723929984	0.250235106495608	0.260466322886588	0.325253602041723	0.292945639909316	0.281186788882992	0.350021376006314	0.322095581466794	0.406938111787741	0.256947326974272	0.333869248520568	0.313766965310398	0.216654357988828	0.221299734120235	0.243097920069064	0.20492387628421	0.332077936896875	0	0.191567766046069	0.169322405697855	0.245917698840068	0.254645776601791	0.191262050100382	0.202148083321882	0.350339941435867	0.343381597582557	0.348874882703606	0.225262670926061	0.234811060082887	0.255038873465776	0.267965439308929	0.28388292048055	0.306639921306654	0.266785236581482	0.255808444400453	0.280263341143948	0.318256468101052	0.272717717615297	0.348088633850835	0.343821736754358	0.289889813689958	0.332221260511353	0.337924931698058
20160321-JWFH2-3.P2-D-5.01.33759	0.294122178212256	0.198902525484112	0.26913246585191	0.231324642460321	0.265301614237226	0.371374488143411	0.219531895658893	0.216599543551647	0.228652880236922	0.246306828179947	0.238657540171336	0.261536051291468	0.260342549566296	0.333155018161039	0.307002058049724	0.276964621272442	0.292206882372131	0.326971290545408	0.346600631705567	0.320008898379709	0.344057120191588	0.267704840020952	0.430271123530225	0.817873669669576	0.28484593192793	0.342788747153568	0.186109838679381	0.192063251343477	0.145470476946296	0.154717311883819	0.19365644473191	0.260452426947303	0.359654968804706	0.174010687609586	0.1722098389288	0.302227286371824	0.243648112928846	0.32301319647015	0.16170886497038	0.183983926678125	0.182779224473179	0.160460737030546	0.19001393346719	0.215167554727853	0.174279849350204	0.209822613683142	0.272410322488457	0.324168538166247	0.238964991456303	0.197382906877739	0.207719916507916	0.212398008164463	0.245284640028416	0.236007297510578	0.234774340376449	0.221412237185392	0.288009700722718	0.261119312365176	0.234268280431105	0.29286750251748	0.290290159393328	0.362693023007811	0.225094780227315	0.279749421372804	0.36373226168166	0.188286248952951	0.18057612505377	0.195227636464935	0.216286950610122	0.37589961656186	0.191567766046069	0	0.174597293731565	0.186693202034643	0.191817219054362	0.182756126512669	0.244016704017839	0.348373312842791	0.254072139354904	0.311692567070814	0.172198125376251	0.195703869925786	0.194711855418301	0.207937179253924	0.226549820376562	0.233876510403929	0.220976456626534	0.220598380214274	0.24130158814043	0.264665093106598	0.181149428725618	0.278878531469064	0.283219983204215	0.221189501454374	0.278167271557936	0.291091039111768
20160321-JWFH3-3.P2-D-6.01.33762	0.288310458603546	0.241059005818136	0.271584127127307	0.260986990061057	0.270081752204214	0.402261259493824	0.222357161018564	0.258152042061138	0.235778213435391	0.247445180594212	0.261110248860597	0.275955167819908	0.23895490794079	0.372486784628965	0.333339204613099	0.300697555000087	0.30881550345184	0.341622669648625	0.35453780624617	0.35583010746423	0.383180577785688	0.254368884168141	0.395793327497771	0.839796842355714	0.257598592731918	0.317233576901582	0.205558238090727	0.181852466077638	0.204808185671313	0.185547700246615	0.17362159827005	0.264052523003798	0.335845714859887	0.192432502086616	0.179111328269011	0.312160296841278	0.227945402058718	0.321724224852521	0.165908803204139	0.190134935684134	0.181902346211511	0.185904650763917	0.15760699456837	0.203753697598751	0.169198816639542	0.22708800176176	0.244117522920722	0.302943952383191	0.25505257266924	0.22280292752026	0.219383092447785	0.23186886537051	0.285002394064604	0.259641216631101	0.199523433520266	0.246414818102307	0.280203697105767	0.282183251463038	0.244126164305903	0.31889113730289	0.299793714181469	0.367353595920557	0.243625511521013	0.294486717168116	0.306063585084575	0.180168622373097	0.197483028688303	0.204272714082551	0.197073140755923	0.368455594751805	0.169322405697855	0.174597293731565	0	0.19596124803767	0.216681960920475	0.146849792824724	0.211362831033443	0.345925985395331	0.294238298041973	0.312219954733106	0.207125599641266	0.204847152847308	0.211115166747133	0.241153239108686	0.249929962438852	0.249819933437249	0.233350774430542	0.242782311370825	0.238073459583259	0.296627927647743	0.222542710320797	0.290844421009768	0.297255780581409	0.248529211769842	0.293991879072941	0.307669972337609
20160321-JWFH4-3.P2-D-7.01.33767	0.26437171191831	0.257365162892825	0.276160368276322	0.256500984942921	0.335654968913876	0.341930181711266	0.250700983176458	0.234636237379821	0.21662648280517	0.286511344275482	0.250505905471114	0.252016208349439	0.301822309335705	0.369355440929344	0.30322993844233	0.337026841471584	0.338203858869127	0.385828445133159	0.314692902804697	0.31410849345112	0.393802074628007	0.308515020536483	0.433995625463247	0.846999162665384	0.303942350620198	0.370551823292268	0.264743968925275	0.24843763290746	0.210363461862931	0.21029889863486	0.234727118460098	0.238665428650446	0.362032771009784	0.205856846015992	0.168234139572189	0.305635761957994	0.288942562968027	0.366249020426052	0.219532112756465	0.255007830269598	0.150515006431984	0.150838880308173	0.226024286253055	0.158417645482649	0.205399738118799	0.247131198667149	0.320319697491451	0.36629908714895	0.226351600176255	0.226855501861723	0.239188490052545	0.223860263877386	0.251857202652118	0.242552079198358	0.280319979565585	0.291334285657602	0.353650512133288	0.318819103937737	0.303579558831355	0.299308896140503	0.307755754067528	0.325411211204657	0.252659760937246	0.320265636655203	0.353561583985029	0.246563883690933	0.249706540261184	0.269924463510124	0.261845011190901	0.414387291801563	0.245917698840068	0.186693202034643	0.19596124803767	0	0.216795237951665	0.199139456096344	0.285292017500316	0.398674021049704	0.317303117845371	0.344476731774751	0.181072692683906	0.207895659679851	0.217935855631116	0.200469703255281	0.231611365321206	0.249485786288751	0.296415538137206	0.277892301636922	0.313390761946279	0.307223207542954	0.245906871559201	0.271575809617702	0.274927555637652	0.220322809246354	0.268107879171085	0.311750440852543
20160321-JWFH5-3.P2-D-8.01.33770	0.304999891499497	0.238939262918906	0.279295218619765	0.266655787748296	0.26363624882774	0.327471389879295	0.269288461504753	0.259224313625965	0.261954984667246	0.297991250703155	0.260142094808652	0.291589947538119	0.314247156798623	0.305314462543966	0.328675122011802	0.335553794839155	0.345920693324862	0.372935732784643	0.373162073988447	0.352988695646675	0.374510924443333	0.314240798399616	0.4619701747344	0.846181887302841	0.328060441528751	0.373112300893316	0.259382975764515	0.251193311367889	0.218023096264763	0.202672392628718	0.257906162119345	0.236612958534266	0.393500440690683	0.223171157318193	0.197316650551935	0.32426105788031	0.294212761305271	0.366844055082135	0.226661464830122	0.245878071753699	0.216544187554878	0.186613419406154	0.211996426805436	0.219674462811921	0.228618382706011	0.270500945697047	0.308161658961339	0.367446065338343	0.216478254535427	0.234899437355904	0.26631314798901	0.240411781398048	0.279162747414268	0.270165793723548	0.269211575787619	0.277107952371254	0.332632045812148	0.311361150808747	0.306754890125208	0.316286747630544	0.306653736094399	0.377912875811261	0.259238922261675	0.330159813961263	0.389851516608183	0.245932833654693	0.186338367620113	0.253718917264462	0.26492398433722	0.360680510705576	0.254645776601791	0.191817219054362	0.216681960920475	0.216795237951665	0	0.213564987236497	0.291048668749896	0.389530709929869	0.304017332916371	0.353723598494368	0.212249846745136	0.223516126945278	0.243876818983512	0.183206875621172	0.256215451864298	0.267430946301702	0.282430347451648	0.25897899935624	0.301738380087922	0.300535761350608	0.258967244899961	0.311648336146611	0.307419564546224	0.262781848480194	0.301808151435738	0.3208684989934
20160321-JWFH6-3.P2-D-9.01.33775	0.294845544334553	0.237982525502461	0.276518008766417	0.263869246111382	0.279634870522909	0.390992661943332	0.216864261149254	0.264440974695264	0.246913917416769	0.246446981145087	0.263832636536937	0.274257092169905	0.266901677601323	0.37975542607683	0.332876878651058	0.304226810916009	0.312201171396158	0.355615439336511	0.360444389259281	0.355114087027547	0.389354369910607	0.274030277414362	0.418907848293577	0.82384382207552	0.278103402292071	0.323689095097535	0.223469015850825	0.206950011085532	0.193113060562571	0.18862325664083	0.197203301035697	0.249497556650531	0.333215614330215	0.207787419527672	0.18426144216483	0.315386491467103	0.243774104691665	0.340613114485244	0.172213013700458	0.211251591553267	0.184658412429384	0.172280245863948	0.180025911417142	0.167326765153563	0.183582014888015	0.229416515738651	0.27560125129288	0.329122436834225	0.249028773768774	0.222839317478296	0.235136152080684	0.235310518141873	0.284058340866248	0.255723383393986	0.24046162621522	0.24719818521514	0.30188104337279	0.27632693898031	0.271562536078885	0.317999943492061	0.296160195996278	0.366121383085234	0.247261170176881	0.303975841098792	0.328684381947556	0.200474357114244	0.216536214980289	0.230696535222343	0.226763912157808	0.403113037684841	0.191262050100382	0.182756126512669	0.146849792824724	0.199139456096344	0.213564987236497	0	0.240294089594549	0.384421599772077	0.290900593224577	0.309510385753683	0.203808498299095	0.203078221747167	0.218968390046137	0.23803701850041	0.25051121076457	0.265712503357769	0.262510805486179	0.240591793084812	0.266575697217827	0.299302044915372	0.227982883752394	0.302056641312692	0.316263792642011	0.251937948822687	0.300009024805391	0.327914344383078
20160321-JWFH10-3.P2-E-1.01.33792	0.307421452455098	0.258538222832659	0.2600761534298	0.259106095388918	0.250269180302046	0.439430701406903	0.247821602275491	0.285844973139719	0.238804910598207	0.232545079352189	0.245924214173799	0.263137882392748	0.212344206468526	0.382804428495001	0.351411951754955	0.324648804537411	0.327707789968909	0.341537146174641	0.352903593882604	0.360790389538457	0.375010797179231	0.326404561825645	0.445841049745927	0.835975517680858	0.335345805742575	0.348713764271788	0.271688100604494	0.219336778561624	0.253585771755641	0.260933712214375	0.204154862690921	0.311409469430695	0.418612826385711	0.264666479670966	0.230140571846946	0.295564279264911	0.281834365837593	0.389528011700799	0.251641909431072	0.238622155482038	0.264554593342902	0.262666992842442	0.237310904242783	0.288909984467506	0.188826124727972	0.256677024217356	0.246445817165248	0.290457277841724	0.24021468356836	0.228053330141271	0.260494444290164	0.254357507626275	0.298164626369926	0.22959395895027	0.224854713571492	0.232692334842183	0.301226026927605	0.280356750538201	0.221981465498756	0.330500609918157	0.28409342893789	0.408438223277649	0.248379004622246	0.3369403971772	0.364195801187783	0.236476564182414	0.222284388351101	0.231804141073949	0.286542507351974	0.406284731398202	0.202148083321882	0.244016704017839	0.211362831033443	0.285292017500316	0.291048668749896	0.240294089594549	0	0.311070656850995	0.317048790401979	0.30194638365977	0.222856147382597	0.220331775943054	0.237559955818828	0.275233988660123	0.23113755875299	0.254098410797673	0.235789480191565	0.249401876576468	0.251313234005752	0.286431242838074	0.244534043922438	0.302001945688895	0.336424901129584	0.269575662562224	0.325728703464669	0.327377445076214
20160321-JWGZ3-3.P2-E-10.01.33827	0.470383102841173	0.378728017646235	0.409561317817869	0.353544029811463	0.33749716905227	0.424061675742529	0.389938389281435	0.3788371314788	0.36878057442591	0.355519062695146	0.343588776413037	0.375371646779725	0.320023689868692	0.366231788235264	0.382382683694288	0.324147374326112	0.369622152759552	0.345544367532273	0.413147850420607	0.375293862204165	0.379202402358331	0.357505331859186	0.509102435433115	0.828024588936408	0.469800167810502	0.456819022328338	0.390843225155477	0.369241651565287	0.386306678325997	0.373883849891521	0.359561028680237	0.438017883307938	0.499348047560213	0.369225494938294	0.378175207398852	0.473441570017901	0.433863134328369	0.43041104671891	0.361924481270194	0.376250195700553	0.409452236872798	0.384453800277903	0.34013179998067	0.426491096033932	0.313117649653802	0.252632031846521	0.260907261862661	0.277519412611068	0.409518166878944	0.341191582826922	0.371784309424703	0.330982225825019	0.377593685301414	0.342187612563862	0.250779525131517	0.308644638387177	0.219883042009451	0.240326127997928	0.26627104925713	0.33747572718996	0.372684479915336	0.413200366817591	0.356812298697074	0.357624295644566	0.498216758922821	0.360002215405264	0.356149995420814	0.353011277405714	0.39979608105545	0.414438440240047	0.350339941435867	0.348373312842791	0.345925985395331	0.398674021049704	0.389530709929869	0.384421599772077	0.311070656850995	0	0.308067131309395	0.29632806374044	0.337788265540757	0.345961251832928	0.348966078590975	0.361388867504321	0.342613555248219	0.323565435647099	0.220582181191484	0.272057565080333	0.299586409769327	0.32668156441179	0.316505287027387	0.373661949185054	0.355908550124565	0.339396089010018	0.325578821958846	0.348500875651142
20160321-JWGZ4-3.P2-E-11.01.33832	0.379705714802251	0.312776078207521	0.34806390830824	0.270664812075131	0.303355924490211	0.395556784464103	0.32668301669906	0.29263921590966	0.280038463845091	0.277945569339232	0.258842501825069	0.282140221793761	0.290959271028068	0.374407028359444	0.359403093196972	0.321798694379082	0.36192973200695	0.370189310212666	0.381501755578465	0.369134126448983	0.369898199381052	0.353152639550377	0.507340335032449	0.854785814158883	0.414966156698123	0.364687707699115	0.330701467448251	0.340227421215229	0.273748734485652	0.280781892194343	0.290066727919817	0.308662750886734	0.452024382140598	0.289332317287686	0.30463852500713	0.387628104372312	0.383657925455968	0.400485233823195	0.306011329121074	0.315831353621363	0.303793080109878	0.275584161855764	0.291165109746394	0.329119443501175	0.278248949480607	0.193306370530237	0.206664406170399	0.343231341132048	0.312297984794891	0.268347079389026	0.291433799507754	0.253933924319474	0.298683580511307	0.243250671498617	0.220679470434236	0.24563270267178	0.269250240795335	0.294060329581736	0.203000220332433	0.319031779574546	0.328736685088415	0.373767662952766	0.28639589775915	0.339101232066483	0.46286001958065	0.309543704791311	0.314112188654781	0.318922437442051	0.352518574695522	0.437610586252299	0.343381597582557	0.254072139354904	0.294238298041973	0.317303117845371	0.304017332916371	0.290900593224577	0.317048790401979	0.308067131309395	0	0.299053869393269	0.256261894307699	0.283849751497884	0.263847915414986	0.281224166260192	0.247446535348807	0.2160101776743	0.212932160589762	0.198580901392704	0.261140477528188	0.26734295912354	0.22943378829176	0.283710362684181	0.348492846806689	0.271565893461208	0.30895788968879	0.330947346647653
20160321-JWGZ5-3.P2-E-12.01.33835	0.393991563752022	0.332306434094527	0.338500723349794	0.291036295940727	0.285857866493486	0.347547465230545	0.319324926117804	0.326521745923812	0.295386330116167	0.26291059471238	0.280417374618526	0.287123491097914	0.261798680840311	0.29932468636763	0.293885822397593	0.196010388813965	0.284120044072942	0.277231138081794	0.327809163076895	0.241983754372438	0.344794804762792	0.251227931029916	0.512292436366079	0.863972455050627	0.404638476801298	0.368709922563211	0.362975566352662	0.352681926106971	0.343921377007032	0.343334503193757	0.303381479110076	0.362938180640175	0.440657571200571	0.330229651793563	0.316816460588449	0.382327027097342	0.392284484568579	0.442222299025341	0.317917694139498	0.322447353994316	0.343763211910257	0.336839919457447	0.327691322491509	0.341820608290499	0.28154924063315	0.254847896367287	0.296303319483894	0.256369075872255	0.3162592437598	0.280140431559529	0.311872774384961	0.288397522069562	0.312912303058363	0.250909641339157	0.253601569168995	0.265092970683702	0.247200459497071	0.229740772554893	0.252676445273105	0.219677752189802	0.209799198812877	0.280761773939451	0.291357281930463	0.220508056875767	0.451563409033383	0.322976227305713	0.331664550678124	0.329136571531348	0.372604497808344	0.483379754685216	0.348874882703606	0.311692567070814	0.312219954733106	0.344476731774751	0.353723598494368	0.309510385753683	0.30194638365977	0.29632806374044	0.299053869393269	0	0.28978722488001	0.280843904830338	0.281504925739987	0.315981267540271	0.255367424140221	0.250877135843521	0.259964927955622	0.260332880218435	0.297174799089706	0.308045775697642	0.259148377432161	0.290149643936323	0.237262888206094	0.273277570568782	0.225740837949418	0.223011256814662
